,country,q127,q098,q130,q106,q131,q005,q006,q111,name
1784,4.0,2.0,3.0,2.0,3.0,,4.0,4.0,5.0,Korea
1785,4.0,2.0,3.0,2.0,4.0,2.0,4.0,,5.0,Korea
1786,4.0,2.0,3.0,2.0,2.0,2.0,5.0,3.0,5.0,Korea
1787,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,Korea
1788,4.0,,3.0,,4.0,2.0,5.0,4.0,5.0,Korea
1789,4.0,2.0,,2.0,4.0,2.0,5.0,4.0,5.0,Korea
1790,4.0,2.0,3.0,2.0,2.0,3.0,5.0,4.0,5.0,Korea
1791,4.0,2.0,3.0,2.0,4.0,2.0,5.0,,4.0,Korea
1792,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,Korea
1793,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1794,4.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,5.0,Korea
1795,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1796,4.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,Korea
1797,4.0,,2.0,3.0,2.0,3.0,3.0,3.0,4.0,Korea
1798,4.0,2.0,3.0,,3.0,2.0,2.0,,5.0,Korea
1799,4.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,5.0,Korea
1800,4.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,Korea
1801,4.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,5.0,Korea
1802,4.0,2.0,3.0,2.0,4.0,2.0,5.0,3.0,5.0,Korea
1803,4.0,,,,3.0,,4.0,4.0,4.0,Korea
1804,4.0,3.0,3.0,2.0,3.0,2.0,4.0,,4.0,Korea
1805,4.0,2.0,3.0,,2.0,2.0,2.0,,4.0,Korea
1806,4.0,3.0,3.0,2.0,4.0,2.0,5.0,3.0,5.0,Korea
1807,4.0,3.0,3.0,2.0,4.0,2.0,5.0,4.0,5.0,Korea
1808,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,Korea
1809,4.0,3.0,3.0,2.0,4.0,2.0,5.0,4.0,5.0,Korea
1810,4.0,3.0,3.0,2.0,4.0,2.0,5.0,3.0,5.0,Korea
1811,4.0,2.0,3.0,2.0,4.0,2.0,5.0,4.0,4.0,Korea
1812,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1813,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,,Korea
1814,4.0,2.0,3.0,2.0,4.0,2.0,5.0,2.0,5.0,Korea
1815,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1816,4.0,2.0,3.0,2.0,4.0,2.0,5.0,4.0,4.0,Korea
1817,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1818,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
1819,4.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,Korea
1820,4.0,1.0,,2.0,2.0,2.0,4.0,,4.0,Korea
1821,4.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,Korea
1822,4.0,2.0,3.0,2.0,3.0,2.0,5.0,5.0,4.0,Korea
1823,4.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,5.0,Korea
1824,4.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
1825,4.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,Korea
1826,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,Korea
1827,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
1828,4.0,3.0,3.0,2.0,4.0,2.0,4.0,,4.0,Korea
1829,4.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
1830,4.0,2.0,,,3.0,2.0,2.0,,4.0,Korea
1831,4.0,2.0,2.0,,2.0,,4.0,4.0,4.0,Korea
1832,4.0,2.0,3.0,2.0,3.0,2.0,2.0,,4.0,Korea
1833,4.0,,3.0,2.0,3.0,2.0,4.0,,4.0,Korea
1834,4.0,2.0,2.0,2.0,3.0,2.0,4.0,,4.0,Korea
1835,4.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
1836,4.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,Korea
1837,4.0,2.0,,2.0,,2.0,,,,Korea
1838,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
1839,4.0,2.0,2.0,3.0,5.0,2.0,3.0,2.0,5.0,Korea
1840,4.0,2.0,,,3.0,2.0,3.0,,,Korea
1841,4.0,2.0,3.0,2.0,3.0,2.0,,,4.0,Korea
1842,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
1843,4.0,2.0,,2.0,3.0,2.0,2.0,,4.0,Korea
1844,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1845,4.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,5.0,Korea
1846,4.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,5.0,Korea
1847,4.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,5.0,Korea
1848,4.0,2.0,3.0,2.0,4.0,2.0,5.0,4.0,5.0,Korea
1849,4.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1850,4.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,5.0,Korea
1851,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,Korea
1852,4.0,2.0,3.0,2.0,3.0,2.0,4.0,5.0,5.0,Korea
1853,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1854,4.0,2.0,4.0,2.0,5.0,2.0,5.0,5.0,5.0,Korea
1855,4.0,2.0,3.0,2.0,,2.0,3.0,5.0,5.0,Korea
1856,4.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,5.0,Korea
1857,4.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,5.0,Korea
1858,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1859,4.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,Korea
1860,4.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,5.0,Korea
1861,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1862,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1863,4.0,2.0,3.0,2.0,3.0,2.0,5.0,4.0,5.0,Korea
1864,4.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,5.0,Korea
1865,4.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,5.0,Korea
1866,4.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,Korea
1867,4.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,5.0,Korea
1868,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,Korea
1869,4.0,2.0,4.0,2.0,5.0,2.0,3.0,4.0,5.0,Korea
1870,4.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,5.0,Korea
1871,4.0,2.0,3.0,2.0,4.0,3.0,5.0,5.0,5.0,Korea
1872,4.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,5.0,Korea
1873,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1874,4.0,2.0,3.0,2.0,2.0,2.0,5.0,5.0,5.0,Korea
1875,4.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
1876,4.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,5.0,Korea
1877,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1878,4.0,2.0,3.0,2.0,4.0,3.0,5.0,4.0,5.0,Korea
1879,4.0,,3.0,2.0,4.0,2.0,2.0,3.0,5.0,Korea
1880,4.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,Korea
1881,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1882,4.0,2.0,3.0,2.0,,2.0,3.0,4.0,5.0,Korea
1883,4.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,5.0,Korea
1884,4.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,5.0,Korea
1885,4.0,3.0,3.0,2.0,5.0,2.0,5.0,4.0,5.0,Korea
1886,4.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,5.0,Korea
1887,4.0,,3.0,2.0,3.0,2.0,2.0,3.0,4.0,Korea
1888,4.0,2.0,3.0,2.0,2.0,,3.0,3.0,4.0,Korea
1889,4.0,,3.0,2.0,3.0,2.0,2.0,3.0,4.0,Korea
1890,4.0,,3.0,,4.0,2.0,2.0,4.0,5.0,Korea
1891,4.0,2.0,2.0,,3.0,,1.0,4.0,3.0,Korea
1892,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,Korea
1893,4.0,,,,,,4.0,4.0,4.0,Korea
1894,4.0,2.0,3.0,2.0,,2.0,5.0,5.0,,Korea
1895,4.0,,3.0,2.0,3.0,2.0,4.0,2.0,4.0,Korea
1896,4.0,,2.0,,2.0,,3.0,2.0,4.0,Korea
1897,4.0,,3.0,,2.0,2.0,4.0,4.0,5.0,Korea
1898,4.0,3.0,3.0,,,,2.0,4.0,5.0,Korea
1899,4.0,,3.0,2.0,1.0,2.0,3.0,2.0,5.0,Korea
1900,4.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,5.0,Korea
1901,4.0,,3.0,2.0,,,3.0,2.0,5.0,Korea
1902,4.0,,3.0,,,2.0,3.0,4.0,4.0,Korea
1903,4.0,3.0,3.0,2.0,2.0,2.0,5.0,3.0,5.0,Korea
1904,4.0,,,,,,2.0,2.0,,Korea
1905,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,5.0,Korea
1906,4.0,,3.0,2.0,3.0,,5.0,3.0,4.0,Korea
1907,4.0,,3.0,2.0,3.0,2.0,5.0,2.0,5.0,Korea
1908,4.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,Korea
1909,4.0,,3.0,,,,4.0,4.0,5.0,Korea
1910,4.0,,3.0,2.0,,3.0,4.0,4.0,,Korea
1911,4.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
1912,4.0,3.0,3.0,,5.0,2.0,5.0,4.0,5.0,Korea
1913,4.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,Korea
1914,4.0,2.0,3.0,2.0,4.0,2.0,5.0,4.0,5.0,Korea
1915,4.0,2.0,3.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
1916,4.0,2.0,,2.0,4.0,1.0,4.0,2.0,5.0,Korea
1917,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1918,4.0,2.0,3.0,2.0,3.0,2.0,3.0,,4.0,Korea
1919,4.0,2.0,3.0,2.0,4.0,2.0,4.0,5.0,5.0,Korea
1920,4.0,,4.0,3.0,3.0,1.0,4.0,3.0,5.0,Korea
1921,4.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,5.0,Korea
1922,4.0,2.0,3.0,,5.0,,4.0,5.0,5.0,Korea
1923,4.0,2.0,3.0,2.0,5.0,2.0,4.0,5.0,5.0,Korea
1924,4.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,5.0,Korea
1925,4.0,,3.0,2.0,5.0,2.0,4.0,5.0,5.0,Korea
1926,4.0,2.0,3.0,2.0,5.0,,4.0,4.0,5.0,Korea
1927,4.0,1.0,3.0,1.0,5.0,1.0,4.0,4.0,4.0,Korea
1928,4.0,,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1929,4.0,3.0,3.0,2.0,5.0,2.0,4.0,4.0,4.0,Korea
1930,4.0,,,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1931,4.0,2.0,3.0,2.0,2.0,2.0,5.0,4.0,5.0,Korea
1932,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,Korea
1933,4.0,,3.0,2.0,,2.0,4.0,4.0,4.0,Korea
1934,4.0,,3.0,3.0,3.0,2.0,4.0,5.0,5.0,Korea
1935,4.0,,,,,,4.0,4.0,5.0,Korea
1936,4.0,,3.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
1937,4.0,2.0,3.0,1.0,3.0,2.0,4.0,4.0,4.0,Korea
1938,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,Korea
1939,4.0,,4.0,1.0,3.0,2.0,2.0,4.0,4.0,Korea
1940,4.0,,,,,,2.0,4.0,4.0,Korea
1941,4.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1942,4.0,,,2.0,4.0,2.0,4.0,4.0,,Korea
1943,4.0,,3.0,1.0,3.0,2.0,4.0,5.0,4.0,Korea
1944,4.0,,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1945,4.0,3.0,3.0,2.0,3.0,2.0,2.0,5.0,4.0,Korea
1946,4.0,,,,3.0,,4.0,1.0,4.0,Korea
1947,4.0,,,,,,4.0,4.0,4.0,Korea
1948,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,Korea
1949,4.0,,,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1950,4.0,,3.0,,4.0,2.0,4.0,5.0,4.0,Korea
1951,4.0,,4.0,,3.0,1.0,3.0,3.0,4.0,Korea
1952,4.0,2.0,3.0,2.0,4.0,2.0,3.0,5.0,5.0,Korea
1953,4.0,2.0,3.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
1954,4.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
1955,4.0,3.0,3.0,2.0,,2.0,3.0,2.0,5.0,Korea
1956,4.0,2.0,3.0,2.0,4.0,2.0,4.0,,5.0,Korea
1957,4.0,2.0,3.0,2.0,4.0,2.0,5.0,4.0,5.0,Korea
1958,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1959,4.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,5.0,Korea
1960,4.0,,3.0,2.0,4.0,2.0,4.0,,5.0,Korea
1961,4.0,2.0,3.0,2.0,5.0,2.0,3.0,3.0,4.0,Korea
1962,4.0,,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1963,4.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
1964,4.0,3.0,3.0,2.0,4.0,2.0,4.0,5.0,5.0,Korea
1965,4.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,5.0,Korea
1966,4.0,2.0,3.0,,,2.0,4.0,4.0,5.0,Korea
1967,4.0,,3.0,,,,4.0,4.0,4.0,Korea
1968,4.0,2.0,3.0,3.0,3.0,,2.0,,5.0,Korea
1969,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1970,4.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,5.0,Korea
1971,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1972,4.0,,3.0,,4.0,,4.0,3.0,4.0,Korea
1973,4.0,,4.0,2.0,4.0,,4.0,4.0,4.0,Korea
1974,4.0,,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1975,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1976,4.0,,4.0,,4.0,,4.0,2.0,5.0,Korea
1977,4.0,,,,,2.0,3.0,3.0,5.0,Korea
1978,4.0,3.0,3.0,2.0,3.0,,3.0,2.0,4.0,Korea
1979,4.0,3.0,3.0,2.0,3.0,2.0,5.0,5.0,5.0,Korea
1980,4.0,,,,,,4.0,4.0,5.0,Korea
1981,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1982,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1983,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,5.0,Korea
1984,4.0,3.0,3.0,2.0,,2.0,4.0,4.0,5.0,Korea
1985,4.0,,4.0,,4.0,,4.0,4.0,5.0,Korea
1986,4.0,,4.0,,,,5.0,4.0,4.0,Korea
1987,4.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,5.0,Korea
1988,4.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
1989,4.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,5.0,Korea
1990,4.0,1.0,,,5.0,,1.0,2.0,5.0,Korea
1991,4.0,2.0,,2.0,4.0,2.0,3.0,5.0,4.0,Korea
1992,4.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,5.0,Korea
1993,4.0,2.0,,,4.0,,4.0,,5.0,Korea
1994,4.0,2.0,,2.0,,3.0,4.0,4.0,,Korea
1995,4.0,2.0,,,4.0,2.0,4.0,3.0,4.0,Korea
1996,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1997,4.0,2.0,3.0,2.0,5.0,2.0,4.0,5.0,5.0,Korea
1998,4.0,2.0,,,,,2.0,3.0,5.0,Korea
1999,4.0,2.0,3.0,2.0,5.0,2.0,2.0,4.0,5.0,Korea
2000,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,Korea
2001,4.0,,,,4.0,,5.0,,5.0,Korea
2002,4.0,2.0,,,4.0,2.0,2.0,,5.0,Korea
2003,4.0,2.0,3.0,2.0,5.0,2.0,2.0,2.0,5.0,Korea
2004,4.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,5.0,Korea
2005,4.0,2.0,,,,4.0,4.0,5.0,,Korea
2006,4.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,5.0,Korea
2007,4.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,Korea
2008,4.0,2.0,3.0,2.0,,2.0,3.0,4.0,,Korea
2009,4.0,2.0,,,,2.0,1.0,1.0,,Korea
2010,4.0,2.0,4.0,2.0,4.0,2.0,5.0,3.0,5.0,Korea
2011,4.0,2.0,3.0,2.0,4.0,2.0,3.0,,4.0,Korea
2012,4.0,3.0,3.0,2.0,4.0,2.0,4.0,,4.0,Korea
2013,4.0,2.0,2.0,2.0,4.0,,4.0,3.0,4.0,Korea
2014,4.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,Korea
2015,4.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,Korea
2016,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
2017,4.0,2.0,,2.0,4.0,,4.0,4.0,4.0,Korea
2018,4.0,,,,,,5.0,5.0,5.0,Korea
2019,4.0,2.0,3.0,2.0,,2.0,3.0,,5.0,Korea
2020,4.0,,3.0,,,2.0,5.0,5.0,5.0,Korea
2021,4.0,2.0,,2.0,3.0,2.0,4.0,4.0,5.0,Korea
2022,4.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,5.0,Korea
2023,4.0,,,2.0,,2.0,4.0,4.0,5.0,Korea
2024,4.0,,,2.0,4.0,2.0,2.0,4.0,5.0,Korea
2025,4.0,2.0,3.0,2.0,,2.0,3.0,,5.0,Korea
2026,4.0,2.0,,2.0,3.0,2.0,3.0,3.0,4.0,Korea
2027,4.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,Korea
2028,4.0,,,,4.0,,4.0,4.0,5.0,Korea
2029,4.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,Korea
2030,4.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,Korea
2031,4.0,3.0,2.0,2.0,4.0,2.0,5.0,4.0,5.0,Korea
2032,4.0,2.0,2.0,2.0,4.0,,2.0,,4.0,Korea
2033,4.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,Korea
2034,4.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,Korea
2035,4.0,2.0,,,4.0,2.0,4.0,4.0,4.0,Korea
2036,4.0,2.0,3.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
2037,4.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,5.0,Korea
2038,4.0,,2.0,,4.0,2.0,2.0,,4.0,Korea
2039,4.0,,3.0,2.0,4.0,2.0,5.0,5.0,4.0,Korea
2040,4.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,Korea
2041,4.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,Korea
2042,4.0,,,2.0,4.0,,2.0,,4.0,Korea
2043,4.0,2.0,4.0,1.0,1.0,2.0,2.0,4.0,5.0,Korea
2044,4.0,2.0,3.0,2.0,4.0,2.0,1.0,,5.0,Korea
2045,4.0,2.0,2.0,,1.0,3.0,1.0,1.0,1.0,Korea
2046,4.0,,4.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
2047,4.0,2.0,3.0,1.0,4.0,2.0,4.0,,5.0,Korea
2048,4.0,2.0,,2.0,,2.0,,1.0,,Korea
2049,4.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,5.0,Korea
2050,4.0,2.0,4.0,2.0,,2.0,4.0,,5.0,Korea
2051,4.0,2.0,2.0,2.0,4.0,2.0,2.0,,4.0,Korea
2052,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
2053,4.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,Korea
2054,4.0,,4.0,,4.0,2.0,3.0,2.0,5.0,Korea
2055,4.0,,4.0,,,2.0,1.0,,4.0,Korea
2056,4.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
2057,4.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,5.0,Korea
2058,4.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
2059,4.0,2.0,4.0,2.0,5.0,2.0,5.0,5.0,5.0,Korea
2060,4.0,2.0,4.0,2.0,4.0,2.0,3.0,,5.0,Korea
2061,4.0,2.0,4.0,1.0,4.0,2.0,2.0,3.0,5.0,Korea
2062,4.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,5.0,Korea
2063,4.0,3.0,3.0,2.0,2.0,3.0,5.0,4.0,5.0,Korea
2064,4.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,5.0,Korea
2065,4.0,2.0,3.0,2.0,5.0,1.0,3.0,3.0,5.0,Korea
2066,4.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,Korea
2067,4.0,2.0,,,,,4.0,4.0,5.0,Korea
2068,4.0,,4.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
2069,4.0,2.0,,2.0,,2.0,3.0,2.0,5.0,Korea
2070,4.0,2.0,3.0,2.0,,2.0,1.0,1.0,5.0,Korea
2071,4.0,2.0,,1.0,4.0,2.0,3.0,,5.0,Korea
2072,4.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,5.0,Korea
2073,4.0,2.0,4.0,2.0,5.0,2.0,5.0,4.0,5.0,Korea
2074,4.0,2.0,3.0,2.0,3.0,,4.0,,4.0,Korea
2075,4.0,2.0,3.0,1.0,4.0,2.0,4.0,4.0,5.0,Korea
2076,4.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,Korea
2077,4.0,3.0,2.0,2.0,3.0,3.0,1.0,,4.0,Korea
2078,4.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,Korea
2079,4.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,5.0,Korea
2080,4.0,2.0,3.0,1.0,4.0,2.0,4.0,4.0,5.0,Korea
2081,4.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,Korea
2082,4.0,,2.0,2.0,2.0,2.0,2.0,4.0,4.0,Korea
2083,4.0,2.0,,2.0,2.0,3.0,2.0,2.0,4.0,Korea
2084,4.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,Korea
2085,4.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,5.0,Korea
2086,4.0,2.0,3.0,,2.0,3.0,4.0,2.0,2.0,Korea
2087,4.0,2.0,3.0,,3.0,3.0,2.0,2.0,5.0,Korea
2088,4.0,3.0,3.0,2.0,4.0,2.0,2.0,1.0,5.0,Korea
2089,4.0,,,,,,3.0,,5.0,Korea
2090,4.0,,,2.0,3.0,2.0,2.0,1.0,5.0,Korea
2091,4.0,2.0,3.0,2.0,5.0,3.0,2.0,2.0,5.0,Korea
2092,4.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,5.0,Korea
2093,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,Korea
2094,4.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,5.0,Korea
2095,4.0,2.0,,,,2.0,4.0,4.0,2.0,Korea
2096,4.0,2.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,Korea
2097,4.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
2098,4.0,2.0,3.0,2.0,4.0,2.0,4.0,,5.0,Korea
2099,4.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,Korea
2100,4.0,2.0,3.0,2.0,4.0,2.0,4.0,,4.0,Korea
2101,4.0,,4.0,,,2.0,3.0,,4.0,Korea
2102,4.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,Korea
2103,4.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,Korea
2104,4.0,,3.0,1.0,4.0,2.0,4.0,4.0,4.0,Korea
2105,4.0,,,1.0,1.0,2.0,2.0,,5.0,Korea
2106,4.0,2.0,4.0,1.0,5.0,1.0,3.0,,5.0,Korea
2107,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,5.0,Korea
2108,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,Korea
2109,4.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,4.0,Korea
2110,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
2111,4.0,2.0,4.0,1.0,5.0,1.0,3.0,2.0,5.0,Korea
2112,4.0,2.0,4.0,2.0,1.0,2.0,4.0,4.0,5.0,Korea
2113,4.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
2114,4.0,,4.0,1.0,4.0,2.0,5.0,5.0,5.0,Korea
2115,4.0,,3.0,2.0,4.0,2.0,3.0,4.0,5.0,Korea
2116,4.0,2.0,4.0,1.0,4.0,2.0,4.0,4.0,5.0,Korea
2117,4.0,2.0,4.0,2.0,2.0,1.0,4.0,4.0,5.0,Korea
2118,4.0,2.0,3.0,2.0,1.0,3.0,3.0,4.0,5.0,Korea
2119,4.0,,3.0,,,2.0,3.0,4.0,,Korea
2120,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,5.0,Korea
2121,4.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
2122,4.0,,3.0,2.0,4.0,2.0,4.0,,4.0,Korea
2123,4.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,Korea
2124,4.0,2.0,,,3.0,2.0,4.0,3.0,4.0,Korea
2125,4.0,,,2.0,4.0,2.0,3.0,,4.0,Korea
2126,4.0,2.0,3.0,1.0,3.0,2.0,4.0,3.0,5.0,Korea
2127,4.0,2.0,,2.0,3.0,2.0,3.0,,4.0,Korea
2128,4.0,2.0,3.0,2.0,5.0,1.0,4.0,4.0,4.0,Korea
2129,4.0,3.0,3.0,1.0,3.0,2.0,4.0,4.0,5.0,Korea
2130,4.0,2.0,,2.0,4.0,2.0,5.0,5.0,4.0,Korea
